,mouse,Region ID,mpi,side,parent,daughter,genotype,treatment,sex,marker,forRemove,batch,Region Area,Logged Region Area
715,IM 56,58,9,left,MT,MT,WT,mPFF,M,pSyn,58,None,53973.62342,4.732181575
716,IM 50,681,9,left,mtg,mtg,WT,mPFF,F,pSyn,681,None,7136.210619,3.85346766
717,IM 51,681,9,left,mtg,mtg,WT,mPFF,F,pSyn,681,None,6676.936216,3.824577228
718,IM 52,681,9,left,mtg,mtg,WT,mPFF,F,pSyn,681,None,14567.98241,4.163399409
719,IM 53,681,9,left,mtg,mtg,WT,mPFF,M,pSyn,681,None,7551.390727,3.878026943
720,IM 54,681,9,left,mtg,mtg,WT,mPFF,M,pSyn,681,None,7116.43123,3.852262257
721,IM 55,681,9,left,mtg,mtg,WT,mPFF,M,pSyn,681,None,10937.52108,4.038918903
722,IM 56,681,9,left,mtg,mtg,WT,mPFF,M,pSyn,681,None,9794.871763,3.990998755
723,IM 50,690,9,left,mtt,mtt,WT,mPFF,F,pSyn,690,None,31508.70924,4.498430613
724,IM 51,690,9,left,mtt,mtt,WT,mPFF,F,pSyn,690,None,32012.90568,4.505325095
725,IM 52,690,9,left,mtt,mtt,WT,mPFF,F,pSyn,690,None,36448.55078,4.561680265
726,IM 53,690,9,left,mtt,mtt,WT,mPFF,M,pSyn,690,None,34459.39562,4.537307656
727,IM 54,690,9,left,mtt,mtt,WT,mPFF,M,pSyn,690,None,32456.15162,4.511297024
728,IM 55,690,9,left,mtt,mtt,WT,mPFF,M,pSyn,690,None,29060.75233,4.463306853
729,IM 56,690,9,left,mtt,mtt,WT,mPFF,M,pSyn,690,None,32168.98561,4.507437367
730,IM 51,354,9,left,MY,MY,WT,mPFF,F,pSyn,354,None,385.688782,2.586237019
731,IM 50,997,9,left,None,None,WT,mPFF,F,pSyn,997,None,106107.7981,5.025747303
732,IM 51,997,9,left,None,None,WT,mPFF,F,pSyn,997,None,108740.5567,5.036391552
733,IM 52,997,9,left,None,None,WT,mPFF,F,pSyn,997,None,184836.1682,5.266786957
734,IM 53,997,9,left,None,None,WT,mPFF,M,pSyn,997,None,146898.3193,5.167016827
735,IM 54,997,9,left,None,None,WT,mPFF,M,pSyn,997,None,165193.2202,5.217992219
736,IM 55,997,9,left,None,None,WT,mPFF,M,pSyn,997,None,146638.7102,5.166248632
737,IM 56,997,9,left,None,None,WT,mPFF,M,pSyn,997,None,160980.2249,5.20677253
738,IM 50,587,9,left,ND,ND,WT,mPFF,F,pSyn,587,None,45988.91288,4.662653144
739,IM 51,587,9,left,ND,ND,WT,mPFF,F,pSyn,587,None,50191.37521,4.700629095
740,IM 52,587,9,left,ND,ND,WT,mPFF,F,pSyn,587,None,67102.96653,4.82674172
741,IM 53,587,9,left,ND,ND,WT,mPFF,M,pSyn,587,None,31009.28565,4.491491762
742,IM 54,587,9,left,ND,ND,WT,mPFF,M,pSyn,587,None,57486.57084,4.759566403
743,IM 55,587,9,left,ND,ND,WT,mPFF,M,pSyn,587,None,73062.64081,4.863695366
744,IM 56,587,9,left,ND,ND,WT,mPFF,M,pSyn,587,None,59741.79692,4.776278281
745,IM 50,596,9,left,NDB,NDB,WT,mPFF,F,pSyn,596,None,248016.4931,5.394480562
746,IM 51,596,9,left,NDB,NDB,WT,mPFF,F,pSyn,596,None,103668.6983,5.015647645
747,IM 53,596,9,left,NDB,NDB,WT,mPFF,M,pSyn,596,None,96218.06244,4.983256607
748,IM 54,596,9,left,NDB,NDB,WT,mPFF,M,pSyn,596,None,101139.6779,5.004921566
749,IM 55,596,9,left,NDB,NDB,WT,mPFF,M,pSyn,596,None,149069.3471,5.173388349
750,IM 51,612,9,left,NLL,NLL,WT,mPFF,F,pSyn,612,None,301994.316,5.479998769
751,IM 52,612,9,left,NLL,NLL,WT,mPFF,F,pSyn,612,None,656857.5752,5.817471213
752,IM 53,612,9,left,NLL,NLL,WT,mPFF,M,pSyn,612,None,560888.1014,5.748876227
753,IM 54,612,9,left,NLL,NLL,WT,mPFF,M,pSyn,612,None,695832.7623,5.842504873
754,IM 56,612,9,left,NLL,NLL,WT,mPFF,M,pSyn,612,None,594679.7546,5.774283154
755,IM 50,628,9,left,NOT,NOT,WT,mPFF,F,pSyn,628,None,183559.1954,5.263776145
756,IM 51,628,9,left,NOT,NOT,WT,mPFF,F,pSyn,628,None,144997.3062,5.161359934
757,IM 53,628,9,left,NOT,NOT,WT,mPFF,M,pSyn,628,None,171255.8276,5.233645359
758,IM 54,628,9,left,NOT,NOT,WT,mPFF,M,pSyn,628,None,178603.3155,5.251889517
759,IM 56,628,9,left,NOT,NOT,WT,mPFF,M,pSyn,628,None,51089.53668,4.708331964
760,IM 50,634,9,left,NPC,NPC,WT,mPFF,F,pSyn,634,None,53125.1235,4.725299953
761,IM 51,634,9,left,NPC,NPC,WT,mPFF,F,pSyn,634,None,64026.47967,4.806359624
762,IM 53,634,9,left,NPC,NPC,WT,mPFF,M,pSyn,634,None,248074.2852,5.394581749
763,IM 54,634,9,left,NPC,NPC,WT,mPFF,M,pSyn,634,None,28085.04224,4.448475082
764,IM 50,102,9,left,nst,nst,WT,mPFF,F,pSyn,102,None,20829.66821,4.318682353
765,IM 51,102,9,left,nst,nst,WT,mPFF,F,pSyn,102,None,28413.20006,4.453520149
766,IM 52,102,9,left,nst,nst,WT,mPFF,F,pSyn,102,None,26265.71056,4.419389154
767,IM 53,102,9,left,nst,nst,WT,mPFF,M,pSyn,102,None,28032.58528,4.447663152
768,IM 54,102,9,left,nst,nst,WT,mPFF,M,pSyn,102,None,28360.8866,4.452719804
769,IM 55,102,9,left,nst,nst,WT,mPFF,M,pSyn,102,None,23734.77627,4.375385142
770,IM 56,102,9,left,nst,nst,WT,mPFF,M,pSyn,102,None,23920.59792,4.378772031
771,IM 50,698,9,left,OLF,OLF,WT,mPFF,F,pSyn,698,None,27325.6538,4.436570562
772,IM 51,698,9,left,OLF,OLF,WT,mPFF,F,pSyn,698,None,74625.16265,4.872885291
773,IM 52,698,9,left,OLF,OLF,WT,mPFF,F,pSyn,698,None,9625.132068,3.983406698
774,IM 53,698,9,left,OLF,OLF,WT,mPFF,M,pSyn,698,None,99378.08149,4.997290608
775,IM 54,698,9,left,OLF,OLF,WT,mPFF,M,pSyn,698,None,121927.5329,5.086101786
776,IM 55,698,9,left,OLF,OLF,WT,mPFF,M,pSyn,698,None,101621.9549,5.006987545
777,IM 56,698,9,left,OLF,OLF,WT,mPFF,M,pSyn,698,None,53407.27654,4.727600432
778,IM 51,706,9,left,OP,OP,WT,mPFF,F,pSyn,706,None,5862.826444,3.768107039
779,IM 50,125,9,left,opt,opt,WT,mPFF,F,pSyn,125,None,83601.68829,4.922215048
780,IM 51,125,9,left,opt,opt,WT,mPFF,F,pSyn,125,None,77962.83074,4.8918876
781,IM 52,125,9,left,opt,opt,WT,mPFF,F,pSyn,125,None,116435.5736,5.066085687
782,IM 53,125,9,left,opt,opt,WT,mPFF,M,pSyn,125,None,86303.7411,4.936029622
783,IM 54,125,9,left,opt,opt,WT,mPFF,M,pSyn,125,None,83506.10962,4.921718251
784,IM 55,125,9,left,opt,opt,WT,mPFF,M,pSyn,125,None,124817.2096,5.096274469
785,IM 56,125,9,left,opt,opt,WT,mPFF,M,pSyn,125,None,130573.3999,5.115854713
786,IM 50,484682520,9,left,or,or,WT,mPFF,F,pSyn,484682520,None,276950.4498,5.442402075
787,IM 51,484682520,9,left,or,or,WT,mPFF,F,pSyn,484682520,None,186666.1317,5.271065528
788,IM 52,484682520,9,left,or,or,WT,mPFF,F,pSyn,484682520,None,188536.8744,5.275396303
789,IM 53,484682520,9,left,or,or,WT,mPFF,M,pSyn,484682520,None,275621.7169,5.440313434
790,IM 54,484682520,9,left,or,or,WT,mPFF,M,pSyn,484682520,None,308232.7497,5.488878781
791,IM 55,484682520,9,left,or,or,WT,mPFF,M,pSyn,484682520,None,278578.7586,5.444947999
792,IM 56,484682520,9,left,or,or,WT,mPFF,M,pSyn,484682520,None,232795.174,5.366973973
793,IM 51,"c(448, 412, 630, 440)",9,left,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,F,pSyn,"c(448, 412, 630, 440)",None,131810.5831,5.119950281
794,IM 53,"c(448, 412, 630, 440)",9,left,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,M,pSyn,"c(448, 412, 630, 440)",None,166324.9985,5.220957528
795,IM 54,"c(448, 412, 630, 440)",9,left,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,M,pSyn,"c(448, 412, 630, 440)",None,180628.6618,5.256786664
796,IM 55,"c(448, 412, 630, 440)",9,left,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,M,pSyn,"c(448, 412, 630, 440)",None,195723.2417,5.2916424
797,IM 56,"c(448, 412, 630, 440)",9,left,ORBl,"c(""ORBl1"", ""ORBl2/3"", ""ORBl5"", ""ORBl6a"")",WT,mPFF,M,pSyn,"c(448, 412, 630, 440)",None,173417.3035,5.239092429
798,IM 51,"c(484, 582, 620, 910)",9,left,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,F,pSyn,"c(484, 582, 620, 910)",None,76184.09848,4.881864333
799,IM 53,"c(484, 582, 620, 910)",9,left,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,M,pSyn,"c(484, 582, 620, 910)",None,115326.7446,5.061930033
800,IM 54,"c(484, 582, 620, 910)",9,left,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,M,pSyn,"c(484, 582, 620, 910)",None,122719.4729,5.088913481
801,IM 55,"c(484, 582, 620, 910)",9,left,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,M,pSyn,"c(484, 582, 620, 910)",None,120242.5296,5.080058104
802,IM 56,"c(484, 582, 620, 910)",9,left,ORBm,"c(""ORBm1"", ""ORBm2/3"", ""ORBm5"", ""ORBm6a"")",WT,mPFF,M,pSyn,"c(484, 582, 620, 910)",None,124765.8299,5.09609566
803,IM 51,"c(288, 1125, 608)",9,left,ORBvl,"c(""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,F,pSyn,"c(288, 1125, 608)",None,107423.6098,5.031099742
804,IM 53,"c(969, 288, 1125, 608)",9,left,ORBvl,"c(""ORBvl1"", ""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,M,pSyn,"c(969, 288, 1125, 608)",None,127041.195,5.10394457
805,IM 54,"c(969, 288, 1125, 608)",9,left,ORBvl,"c(""ORBvl1"", ""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,M,pSyn,"c(969, 288, 1125, 608)",None,140322.266,5.147126589
806,IM 55,"c(969, 288, 1125, 608)",9,left,ORBvl,"c(""ORBvl1"", ""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,M,pSyn,"c(969, 288, 1125, 608)",None,142282.1174,5.15315032
807,IM 56,"c(969, 288, 1125, 608)",9,left,ORBvl,"c(""ORBvl1"", ""ORBvl2/3"", ""ORBvl5"", ""ORBvl6a"")",WT,mPFF,M,pSyn,"c(969, 288, 1125, 608)",None,160765.8632,5.206193837
808,IM 50,754,9,left,OT,OT,WT,mPFF,F,pSyn,754,None,652317.3518,5.814458931
809,IM 51,754,9,left,OT,OT,WT,mPFF,F,pSyn,754,None,614409.8185,5.788458147
810,IM 53,754,9,left,OT,OT,WT,mPFF,M,pSyn,754,None,567141.9378,5.753691763
811,IM 54,754,9,left,OT,OT,WT,mPFF,M,pSyn,754,None,555873.1515,5.744975698
812,IM 55,754,9,left,OT,OT,WT,mPFF,M,pSyn,754,None,586870.0994,5.768541983
813,IM 54,763,9,left,OV,OV,WT,mPFF,M,pSyn,763,None,22914.45827,4.360109595
814,IM 51,771,9,left,P,P,WT,mPFF,F,pSyn,771,None,666855.9035,5.824032
815,IM 52,771,9,left,P,P,WT,mPFF,F,pSyn,771,None,361095.0918,5.557621585
816,IM 53,771,9,left,P,P,WT,mPFF,M,pSyn,771,None,503276.7044,5.701806828
817,IM 54,771,9,left,P,P,WT,mPFF,M,pSyn,771,None,381093.9742,5.581032082
818,IM 56,771,9,left,P,P,WT,mPFF,M,pSyn,771,None,490409.4627,5.690558841
819,IM 50,780,9,left,PA,PA,WT,mPFF,F,pSyn,780,None,162547.0197,5.210979011
820,IM 51,780,9,left,PA,PA,WT,mPFF,F,pSyn,780,None,116159.8049,5.065055874
821,IM 52,780,9,left,PA,PA,WT,mPFF,F,pSyn,780,None,122818.937,5.089265334
822,IM 53,780,9,left,PA,PA,WT,mPFF,M,pSyn,780,None,147294.1068,5.168185371
823,IM 54,780,9,left,PA,PA,WT,mPFF,M,pSyn,780,None,156223.0475,5.193745105
824,IM 55,780,9,left,PA,PA,WT,mPFF,M,pSyn,780,None,117687.7268,5.070731174
825,IM 56,780,9,left,PA,PA,WT,mPFF,M,pSyn,780,None,177989.3536,5.250394026
826,IM 51,606826663,9,left,Pa4,Pa4,WT,mPFF,F,pSyn,606826663,None,13499.10736,4.130305052
827,IM 52,606826663,9,left,Pa4,Pa4,WT,mPFF,F,pSyn,606826663,None,21188.95404,4.326109519
828,IM 53,606826663,9,left,Pa4,Pa4,WT,mPFF,M,pSyn,606826663,None,15637.3792,4.194163968
829,IM 54,606826663,9,left,Pa4,Pa4,WT,mPFF,M,pSyn,606826663,None,15692.10482,4.195681201
830,IM 56,606826663,9,left,Pa4,Pa4,WT,mPFF,M,pSyn,606826663,None,16106.79307,4.207009079
831,IM 50,788,9,left,PAA,PAA,WT,mPFF,F,pSyn,788,None,183975.8518,5.264760822
832,IM 51,788,9,left,PAA,PAA,WT,mPFF,F,pSyn,788,None,140676.9528,5.148222952
833,IM 52,788,9,left,PAA,PAA,WT,mPFF,F,pSyn,788,None,116009.132,5.064492177
834,IM 53,788,9,left,PAA,PAA,WT,mPFF,M,pSyn,788,None,203617.0352,5.308814109
835,IM 54,788,9,left,PAA,PAA,WT,mPFF,M,pSyn,788,None,103968.9983,5.01690386
836,IM 55,788,9,left,PAA,PAA,WT,mPFF,M,pSyn,788,None,167487.6386,5.22398276
837,IM 56,788,9,left,PAA,PAA,WT,mPFF,M,pSyn,788,None,153069.6776,5.184889167
838,IM 50,795,9,left,PAG,PAG,WT,mPFF,F,pSyn,795,None,175630.0725,5.244598881
839,IM 51,795,9,left,PAG,PAG,WT,mPFF,F,pSyn,795,None,500373.0498,5.69929391
840,IM 52,795,9,left,PAG,PAG,WT,mPFF,F,pSyn,795,None,727545.2902,5.861860034
841,IM 53,795,9,left,PAG,PAG,WT,mPFF,M,pSyn,795,None,527808.0671,5.722476024
842,IM 54,795,9,left,PAG,PAG,WT,mPFF,M,pSyn,795,None,623865.7615,5.795091152
843,IM 55,795,9,left,PAG,PAG,WT,mPFF,M,pSyn,795,None,280875.5413,5.448513922
844,IM 56,795,9,left,PAG,PAG,WT,mPFF,M,pSyn,795,None,571133.7047,5.75673779
845,IM 50,803,9,left,PAL,PAL,WT,mPFF,F,pSyn,803,None,109605.2635,5.03983141
846,IM 51,803,9,left,PAL,PAL,WT,mPFF,F,pSyn,803,None,84588.31182,4.927310358
847,IM 52,803,9,left,PAL,PAL,WT,mPFF,F,pSyn,803,None,110288.2543,5.042529262
848,IM 53,803,9,left,PAL,PAL,WT,mPFF,M,pSyn,803,None,50405.99981,4.702482234
849,IM 54,803,9,left,PAL,PAL,WT,mPFF,M,pSyn,803,None,75363.36162,4.877160262
850,IM 55,803,9,left,PAL,PAL,WT,mPFF,M,pSyn,803,None,62360.53595,4.794909839
851,IM 56,803,9,left,PAL,PAL,WT,mPFF,M,pSyn,803,None,78984.44378,4.897541564
852,IM 50,"c(1022, 1031)",9,left,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,F,pSyn,"c(1022, 1031)",None,126132.5308,5.10082711
853,IM 51,"c(1022, 1031)",9,left,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,F,pSyn,"c(1022, 1031)",None,180331.2793,5.256071064
854,IM 52,"c(1022, 1031)",9,left,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,F,pSyn,"c(1022, 1031)",None,169223.5401,5.228460776
855,IM 53,"c(1022, 1031)",9,left,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,M,pSyn,"c(1022, 1031)",None,191391.8903,5.281923532
856,IM 54,"c(1022, 1031)",9,left,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,M,pSyn,"c(1022, 1031)",None,83935.28135,4.923944551
857,IM 55,"c(1022, 1031)",9,left,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,M,pSyn,"c(1022, 1031)",None,118270.223,5.072875416
858,IM 56,"c(1022, 1031)",9,left,PALd,"c(""GPe"", ""GPi"")",WT,mPFF,M,pSyn,"c(1022, 1031)",None,160486.8812,5.205439537
859,IM 51,843,9,left,PAR,PAR,WT,mPFF,F,pSyn,843,None,461283.7829,5.663968187
860,IM 52,843,9,left,PAR,PAR,WT,mPFF,F,pSyn,843,None,847558.1616,5.92816951
861,IM 53,843,9,left,PAR,PAR,WT,mPFF,M,pSyn,843,None,639486.5074,5.805831386
862,IM 54,843,9,left,PAR,PAR,WT,mPFF,M,pSyn,843,None,820472.9092,5.914064246
863,IM 56,843,9,left,PAR,PAR,WT,mPFF,M,pSyn,843,None,643000.1338,5.808211063
864,IM 52,874,9,left,PBG,PBG,WT,mPFF,F,pSyn,874,None,441.436542,2.644868291
865,IM 53,874,9,left,PBG,PBG,WT,mPFF,M,pSyn,874,None,25925.12868,4.413720921
866,IM 54,874,9,left,PBG,PBG,WT,mPFF,M,pSyn,874,None,13450.37556,4.128734411
867,IM 56,874,9,left,PBG,PBG,WT,mPFF,M,pSyn,874,None,16954.51902,4.229285474
868,IM 50,158,9,left,pc,pc,WT,mPFF,F,pSyn,158,None,26959.01789,4.430704067
869,IM 51,158,9,left,pc,pc,WT,mPFF,F,pSyn,158,None,26659.63201,4.425854151
870,IM 53,158,9,left,pc,pc,WT,mPFF,M,pSyn,158,None,35590.20285,4.551330463
871,IM 54,158,9,left,pc,pc,WT,mPFF,M,pSyn,158,None,31595.67252,4.499627604
872,IM 51,549009223,9,left,PC5,PC5,WT,mPFF,F,pSyn,549009223,None,19670.12786,4.293807183
873,IM 50,907,9,left,PCN,PCN,WT,mPFF,F,pSyn,907,None,76647.81768,4.884499794
874,IM 51,907,9,left,PCN,PCN,WT,mPFF,F,pSyn,907,None,79689.25103,4.901399745
875,IM 52,907,9,left,PCN,PCN,WT,mPFF,F,pSyn,907,None,83405.49229,4.92119465
876,IM 53,907,9,left,PCN,PCN,WT,mPFF,M,pSyn,907,None,82505.38775,4.91648231
877,IM 54,907,9,left,PCN,PCN,WT,mPFF,M,pSyn,907,None,100050.252,5.000218187
878,IM 55,907,9,left,PCN,PCN,WT,mPFF,M,pSyn,907,None,81343.66963,4.910323761
879,IM 56,907,9,left,PCN,PCN,WT,mPFF,M,pSyn,907,None,86838.81546,4.938713891
880,IM 50,576073704,9,left,PeF,PeF,WT,mPFF,F,pSyn,576073704,None,65049.87519,4.813246468
881,IM 51,576073704,9,left,PeF,PeF,WT,mPFF,F,pSyn,576073704,None,48088.34114,4.682039796
882,IM 52,576073704,9,left,PeF,PeF,WT,mPFF,F,pSyn,576073704,None,38945.53979,4.590457728
883,IM 53,576073704,9,left,PeF,PeF,WT,mPFF,M,pSyn,576073704,None,40293.02953,4.605229922
884,IM 55,576073704,9,left,PeF,PeF,WT,mPFF,M,pSyn,576073704,None,41466.5279,4.617697672
885,IM 56,576073704,9,left,PeF,PeF,WT,mPFF,M,pSyn,576073704,None,84427.80504,4.926485499
886,IM 50,"c(540, 888, 692, 335)",9,left,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"")",WT,mPFF,F,pSyn,"c(540, 888, 692, 335)",None,25525.56232,4.406975318
887,IM 51,"c(540, 888, 692, 335)",9,left,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"")",WT,mPFF,F,pSyn,"c(540, 888, 692, 335)",None,20573.7877,4.313314254
888,IM 52,"c(540, 888, 692, 335)",9,left,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"")",WT,mPFF,F,pSyn,"c(540, 888, 692, 335)",None,21501.39199,4.332466577
889,IM 53,"c(540, 888, 692, 335)",9,left,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"")",WT,mPFF,M,pSyn,"c(540, 888, 692, 335)",None,25562.88758,4.40760991
890,IM 54,"c(540, 888, 692, 335)",9,left,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"")",WT,mPFF,M,pSyn,"c(540, 888, 692, 335)",None,34988.583,4.543926355
891,IM 55,"c(540, 888, 692, 335, 368)",9,left,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"", ""PERI6b"")",WT,mPFF,M,pSyn,"c(540, 888, 692, 335, 368)",None,24148.79238,4.382895418
892,IM 56,"c(540, 888, 692, 335, 368)",9,left,PERI,"c(""PERI1"", ""PERI2/3"", ""PERI5"", ""PERI6a"", ""PERI6b"")",WT,mPFF,M,pSyn,"c(540, 888, 692, 335, 368)",None,23072.69398,4.363098306
893,IM 51,930,9,left,PF,PF,WT,mPFF,F,pSyn,930,None,495236.3984,5.694812557
894,IM 52,930,9,left,PF,PF,WT,mPFF,F,pSyn,930,None,565593.5586,5.752504455
895,IM 53,930,9,left,PF,PF,WT,mPFF,M,pSyn,930,None,89206.3483,4.950395762
896,IM 54,930,9,left,PF,PF,WT,mPFF,M,pSyn,930,None,779.303281,2.89170651
897,IM 52,931,9,left,PG,PG,WT,mPFF,F,pSyn,931,None,422013.3346,5.625326174
898,IM 53,931,9,left,PG,PG,WT,mPFF,M,pSyn,931,None,138267.353,5.140719649
899,IM 54,931,9,left,PG,PG,WT,mPFF,M,pSyn,931,None,325947.4344,5.513147567
900,IM 56,931,9,left,PG,PG,WT,mPFF,M,pSyn,931,None,110628.2366,5.04386599
901,IM 51,946,9,left,PH,PH,WT,mPFF,F,pSyn,946,None,350390.098,5.544551825
902,IM 52,946,9,left,PH,PH,WT,mPFF,F,pSyn,946,None,447905.7924,5.651186679
903,IM 53,946,9,left,PH,PH,WT,mPFF,M,pSyn,946,None,317091.5612,5.501184684
904,IM 54,946,9,left,PH,PH,WT,mPFF,M,pSyn,946,None,288731.8656,5.460494717
905,IM 55,946,9,left,PH,PH,WT,mPFF,M,pSyn,946,None,182462.4807,5.261173575
906,IM 56,946,9,left,PH,PH,WT,mPFF,M,pSyn,946,None,85438.69649,4.931654614
907,IM 50,560581563,9,left,PIL,PIL,WT,mPFF,F,pSyn,560581563,None,35284.59695,4.547585161
908,IM 51,560581563,9,left,PIL,PIL,WT,mPFF,F,pSyn,560581563,None,26689.06459,4.426333353
909,IM 52,560581563,9,left,PIL,PIL,WT,mPFF,F,pSyn,560581563,None,91467.73414,4.961267921
910,IM 53,560581563,9,left,PIL,PIL,WT,mPFF,M,pSyn,560581563,None,19380.80353,4.287371779
911,IM 54,560581563,9,left,PIL,PIL,WT,mPFF,M,pSyn,560581563,None,43444.04972,4.637930302
912,IM 55,560581563,9,left,PIL,PIL,WT,mPFF,M,pSyn,560581563,None,72187.63913,4.858462839
913,IM 56,560581563,9,left,PIL,PIL,WT,mPFF,M,pSyn,560581563,None,88582.6644,4.947348739
914,IM 50,961,9,left,PIR,PIR,WT,mPFF,F,pSyn,961,None,622125.037,5.79387768
915,IM 51,961,9,left,PIR,PIR,WT,mPFF,F,pSyn,961,None,493992.6472,5.693720485
916,IM 52,961,9,left,PIR,PIR,WT,mPFF,F,pSyn,961,None,579970.1878,5.76340567
917,IM 53,961,9,left,PIR,PIR,WT,mPFF,M,pSyn,961,None,490291.859,5.690454682
918,IM 54,961,9,left,PIR,PIR,WT,mPFF,M,pSyn,961,None,531823.3985,5.725767441
919,IM 55,961,9,left,PIR,PIR,WT,mPFF,M,pSyn,961,None,491976.96,5.691944765
920,IM 56,961,9,left,PIR,PIR,WT,mPFF,M,pSyn,961,None,625638.5016,5.796323467
921,IM 51,"c(171, 304, 363, 84)",9,left,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,F,pSyn,"c(171, 304, 363, 84)",None,95608.02042,4.980494326
922,IM 53,"c(171, 304, 363, 84)",9,left,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,M,pSyn,"c(171, 304, 363, 84)",None,115124.7713,5.06116878
923,IM 54,"c(171, 304, 363, 84)",9,left,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,M,pSyn,"c(171, 304, 363, 84)",None,118318.7746,5.073053663
924,IM 55,"c(171, 304, 363, 84)",9,left,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,M,pSyn,"c(171, 304, 363, 84)",None,100640.9494,5.002774725
925,IM 56,"c(171, 304, 363, 84)",9,left,PL,"c(""PL1"", ""PL2/3"", ""PL5"", ""PL6a"")",WT,mPFF,M,pSyn,"c(171, 304, 363, 84)",None,132274.4083,5.121475827
926,IM 50,753,9,left,pm,pm,WT,mPFF,F,pSyn,753,None,1982.280728,3.297165161
927,IM 51,753,9,left,pm,pm,WT,mPFF,F,pSyn,753,None,1593.376991,3.202318544
928,IM 53,753,9,left,pm,pm,WT,mPFF,M,pSyn,753,None,2819.025968,3.450099078
929,IM 54,753,9,left,pm,pm,WT,mPFF,M,pSyn,753,None,4827.116635,3.683687793
930,IM 55,753,9,left,pm,pm,WT,mPFF,M,pSyn,753,None,2187.504216,3.339948901
931,IM 56,753,9,left,pm,pm,WT,mPFF,M,pSyn,753,None,824.024785,2.91594028
932,IM 52,1004,9,left,PMv,PMv,WT,mPFF,F,pSyn,1004,None,37383.17279,4.572676158
933,IM 52,607344830,9,left,PN,PN,WT,mPFF,F,pSyn,607344830,None,9586.138076,3.981643681
934,IM 50,1020,9,left,PO,PO,WT,mPFF,F,pSyn,1020,None,223824.749,5.349908106
935,IM 51,1020,9,left,PO,PO,WT,mPFF,F,pSyn,1020,None,273916.7526,5.437618594
936,IM 52,1020,9,left,PO,PO,WT,mPFF,F,pSyn,1020,None,306693.9326,5.486705184
937,IM 53,1020,9,left,PO,PO,WT,mPFF,M,pSyn,1020,None,393923.5882,5.595411987
938,IM 54,1020,9,left,PO,PO,WT,mPFF,M,pSyn,1020,None,441011.133,5.644449553
939,IM 55,1020,9,left,PO,PO,WT,mPFF,M,pSyn,1020,None,350087.7166,5.544176873
940,IM 56,1020,9,left,PO,PO,WT,mPFF,M,pSyn,1020,None,314499.1725,5.497619507
941,IM 50,1029,9,left,POL,POL,WT,mPFF,F,pSyn,1029,None,104267.9663,5.018150903
942,IM 51,1029,9,left,POL,POL,WT,mPFF,F,pSyn,1029,None,72577.39833,4.860801396
943,IM 52,1029,9,left,POL,POL,WT,mPFF,F,pSyn,1029,None,77487.94945,4.889234168
944,IM 53,1029,9,left,POL,POL,WT,mPFF,M,pSyn,1029,None,84570.77904,4.927220331
945,IM 54,1029,9,left,POL,POL,WT,mPFF,M,pSyn,1029,None,107074.2235,5.029684934
946,IM 55,1029,9,left,POL,POL,WT,mPFF,M,pSyn,1029,None,82250.15852,4.915136744
